symbol,company,id,date,source,api_source,titre,contenu,score,sentiment,confiance,poids,score_pondere,url,nouveau,analyse_date,ajout_date,article_id,date_publication,score_sentiment,date_analyse
AAPL,Apple,,,Yahoo Entertainment,newsapi,"Earnings live: PNC rounds out bank earnings this week as attention shifts to Netflix, Intel","Earnings live: PNC rounds out bank earnings this week as attention shifts to Netflix, Intel. The fourth quarter earnings season is picking up speed after big banks kicked things off this past week.
Expectations were high for major Wall Street firms like JPMorgan Chase (JPM), Bank of America… [+1598...",,positive,0.925,1.3,1.199,https://finance.yahoo.com/news/live/earnings-live-pnc-rounds-out-bank-earnings-this-week-as-attention-shifts-to-netflix-intel-214153842.html,,,2026-01-19,e5ed5d809bd5f59f,2026-01-16,0.925,2026-01-19 20:21:30
AAPL,Apple,,,Motley Fool Australia,newsapi,Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure,"Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure. US stocks have been on an amazing trajectory for three years, and top broker Morgan Stanley thinks there is more growth to come. 
In its 2026 investment outlook, Morgan Stanley tips the S&amp;P 500 … [+2568...",,positive,0.827,1.3,1.071,https://www.fool.com.au/2026/01/16/morgan-stanley-tips-12-upside-for-us-stocks-in-2026-here-are-3-asx-etfs-offering-exposure/,,,2026-01-19,835705e27162e616,2026-01-16,0.827,2026-01-19 20:21:30
MSFT,Microsoft,,,TheStreet,newsapi,Goldman Sachs revamps Microsoft stock price target before earnings,"Goldman Sachs revamps Microsoft stock price target before earnings. Goldman Sachs just struck a remarkably confident tone on Microsoft (MSFT)stock just ahead of a key earnings report on January 28.
The firm slapped the software giant with a buy rating and an eye-pop… [+5338 chars]",,positive,0.558,1.3,0.724,https://www.thestreet.com/investing/stocks/goldman-sachs-revamps-microsoft-stock-price-target-before-earnings,,,2026-01-19,acdd680c4779d323,2026-01-17,0.558,2026-01-19 20:21:33
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,Why is Microsoft Corporation (MSFT) One of the Best Stocks to Buy in 2026 for Beginners?,Why is Microsoft Corporation (MSFT) One of the Best Stocks to Buy in 2026 for Beginners?. Microsoft Corporation (NASDAQ:MSFT) is one of the best stocks to buy in 2026 for beginners. Morgan Stanley reaffirmed a Buy rating on Microsoft Corporation (NASDAQ:MSFT) on January 14 and set a price… [+2001 ch...,,neutral,0.766,1.58,0.0,https://finance.yahoo.com/news/why-microsoft-corporation-msft-one-172939341.html,,,2026-01-19,7642046a2c2578e4,2026-01-18,0.0,2026-01-19 20:21:33
MSFT,Microsoft,,,NDTV.com,gnews,Tech Professional Claims Grok Helped Her Brother Make Quick F&O Profits,"Tech Professional Claims Grok Helped Her Brother Make Quick F&O Profits. A social media user, Nandini S, has drawn attention to the growing use of artificial intelligence in stock trading after sharing her experience on X, formerly Twitter. According to her X profile, she works as a Software Develop...",,neutral,0.93,1.08,0.0,https://www.ndtv.com/offbeat/tech-professional-claims-grok-helped-her-brother-make-quick-f-o-profits-10769938,,,2026-01-19,b3547852b883f8f1,2026-01-17,0.0,2026-01-19 20:21:33
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,Microsoft Corporation (MSFT) Seen with 37% Upside as Goldman Highlights AI and Cloud Leadership,"Microsoft Corporation (MSFT) Seen with 37% Upside as Goldman Highlights AI and Cloud Leadership. We recently compiled a list of the 10 Best Investments During A Recession. Microsoft Corporation tops our list for being one of the best investments during a recession.
On January 11, TheFly reporte… [+...",,positive,0.858,1.58,1.359,https://finance.yahoo.com/news/microsoft-corporation-msft-seen-37-055353770.html,,,2026-01-19,c9c9d21438872a78,2026-01-18,0.858,2026-01-19 20:21:33
MSFT,Microsoft,,,Motley Fool Australia,newsapi,Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure,"Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure. US stocks have been on an amazing trajectory for three years, and top broker Morgan Stanley thinks there is more growth to come. 
In its 2026 investment outlook, Morgan Stanley tips the S&amp;P 500 … [+2568...",,positive,0.827,1.3,1.071,https://www.fool.com.au/2026/01/16/morgan-stanley-tips-12-upside-for-us-stocks-in-2026-here-are-3-asx-etfs-offering-exposure/,,,2026-01-19,835705e27162e616,2026-01-16,0.827,2026-01-19 20:21:33
MSFT,Microsoft,,,The Verge,newsapi,‘Sideshow’ concerns and billionaire dreams: What I learned from Elon Musk’s lawsuit against OpenAI,"‘Sideshow’ concerns and billionaire dreams: What I learned from Elon Musk’s lawsuit against OpenAI. <ul><li></li><li></li><li></li></ul>
Highlights from Musk v. Altman.
Highlights from Musk v. Altman.
by
Alex HeathClose
Sources author, Verge contributor
Posts from this author will be added to…...",,neutral,0.931,1.3,0.0,https://www.theverge.com/column/863319/highlights-musk-v-altman-openai,,,2026-01-19,6c388a5d003537f7,2026-01-16,0.0,2026-01-19 20:21:34
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,Oracle Corporation (ORCL) Faces Bondholder Lawsuit Tied to AI Expansion Debt,"Oracle Corporation (ORCL) Faces Bondholder Lawsuit Tied to AI Expansion Debt. Oracle Corporation (NYSE:ORCL) is among the stocks with the best earnings growth for the next 5 years. On January 14, Reuters Jonathan Stempel reported that bondholders have sued Oracle Corporation (… [+1957 chars]",,negative,0.847,1.3,-1.097,https://finance.yahoo.com/news/oracle-corporation-orcl-faces-bondholder-114526027.html,,,2026-01-19,537ae4280af3347d,2026-01-17,-0.847,2026-01-19 20:21:34
TSLA,Tesla,,,The Times of India,newsapi,US stock market down again today: Why Dow and S&P 500 are in red while Nasdaq is in green - Gold and silver prices fell sharply,"US stock market down again today: Why Dow and S&P 500 are in red while Nasdaq is in green - Gold and silver prices fell sharply. US stock market down again today: U.S. stock market ended Friday with a mixed and data-heavy picture, underscoring the growing divide between strong earnings momentum in s...",,negative,0.969,1.3,-1.256,https://economictimes.indiatimes.com/news/international/us/us-stock-market-down-again-today-why-dow-and-sp-500-are-in-red-while-nasdaq-is-in-green-gold-and-silver-prices-fell-sharply/articleshow/126577932.cms,,,2026-01-19,dca3c54f9333d73b,2026-01-16,-0.969,2026-01-19 20:21:36
TSLA,Tesla,,,Slashdot.org,newsapi,Elon Musk Closes In On $800 Billion Net Worth After XAI’s Latest Funding Round - Forbes,Elon Musk Closes In On $800 Billion Net Worth After XAI’s Latest Funding Round - Forbes. The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,,neutral,0.856,1.58,0.0,https://slashdot.org/firehose.pl?op=view&amp;id=180610036,,,2026-01-19,f98eeb71c43c748b,2026-01-18,0.0,2026-01-19 20:21:36
TSLA,Tesla,,,Yahoo Entertainment,newsapi,KLA (KLAC) Gets Upgrade as Foundry-Led WFE Demand Accelerates,"KLA (KLAC) Gets Upgrade as Foundry-Led WFE Demand Accelerates. KLA Corporation (NASDAQ:KLAC) is one of the Trending AI Stocks on Wall Street. On January 13, TD Cowen analyst Krish Sankar upgraded the stock from Hold to Buy and raised the price target to $1,800.0… [+1758 chars]",,positive,0.901,1.3,1.167,https://finance.yahoo.com/news/kla-klac-gets-upgrade-foundry-175739387.html,,,2026-01-19,6f9b412cab234e9b,2026-01-17,0.901,2026-01-19 20:21:36
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,"Stock market today: Dow, S&P 500, Nasdaq slip, chip stocks rise as Wall Street ends volatile week lower","Stock market today: Dow, S&P 500, Nasdaq slip, chip stocks rise as Wall Street ends volatile week lower. US stocks were little changed on Friday despite growing uncertainty over the next Fed chair, while strong bank earnings and ongoing geopolitical tensions capped a volatile week.
The tech-heavy N...",,negative,0.951,1.3,-1.233,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-slip-chip-stocks-rise-as-wall-street-ends-volatile-week-lower-210151640.html,,,2026-01-19,b72548a3a368c330,2026-01-16,-0.951,2026-01-19 20:21:39
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,"Earnings live: PNC rounds out bank earnings this week as attention shifts to Netflix, Intel","Earnings live: PNC rounds out bank earnings this week as attention shifts to Netflix, Intel. The fourth quarter earnings season is picking up speed after big banks kicked things off this past week.
Expectations were high for major Wall Street firms like JPMorgan Chase (JPM), Bank of America… [+1598...",,positive,0.925,1.3,1.199,https://finance.yahoo.com/news/live/earnings-live-pnc-rounds-out-bank-earnings-this-week-as-attention-shifts-to-netflix-intel-214153842.html,,,2026-01-19,e5ed5d809bd5f59f,2026-01-16,0.925,2026-01-19 20:21:39
NVDA,Nvidia,,,Barchart.com,newsapi,2 Top Flying Car Stocks That Cathie Wood Can’t Get Enough Of,"2 Top Flying Car Stocks That Cathie Wood Can’t Get Enough Of. Back in April, shares of Joby were trading at a 52-week low of $4.96 as investors questioned timelines and patience wore thin. Then the tone changed. Momentum flipped, volume followed, and JOBY took … [+9720 chars]",,negative,0.821,1.58,-1.3,https://www.barchart.com/story/news/37102788/2-top-flying-car-stocks-that-cathie-wood-cant-get-enough-of,,,2026-01-19,64924b356cd1bfc1,2026-01-18,-0.821,2026-01-19 20:21:39
NVDA,Nvidia,,,Barchart.com,newsapi,Super Micro Computer Is One of the Most Shorted Stocks. Could a Squeeze Take It Higher in 2026?,"Super Micro Computer Is One of the Most Shorted Stocks. Could a Squeeze Take It Higher in 2026?. The last 52 weeks have been characterized by high volatility for Super Micro Computer (SMCI) stock. During this period, SMCI stock reached a high of $66.44. However, the current price of $32.64 impli… [+...",,negative,0.567,1.3,-0.735,https://www.barchart.com/story/news/37090884/super-micro-computer-is-one-of-the-most-shorted-stocks-could-a-squeeze-take-it-higher-in-2026,,,2026-01-19,313e25fa8924a5df,2026-01-16,-0.567,2026-01-19 20:21:39
NVDA,Nvidia,,,CNBC,newsapi,Top Wall Street analysts are confident about these three stocks for the long term,"Top Wall Street analysts are confident about these three stocks for the long term. Signage at the Broadcom Inc. headquarters in San Jose, California, June 2, 2025.
Investors contended with bank earnings and geopolitical tensions this week, but the ongoing volatility may help uncov… [+5660 chars]",,positive,0.774,2.38,1.839,https://www.cnbc.com/2026/01/18/top-wall-street-analysts-are-confident-about-these-three-stocks-for-the-long-term.html,,,2026-01-19,5627d1e9fb69a2be,2026-01-18,0.774,2026-01-19 20:21:39
NVDA,Nvidia,,,Motley Fool Australia,newsapi,Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure,"Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure. US stocks have been on an amazing trajectory for three years, and top broker Morgan Stanley thinks there is more growth to come. 
In its 2026 investment outlook, Morgan Stanley tips the S&amp;P 500 … [+2568...",,positive,0.827,1.3,1.071,https://www.fool.com.au/2026/01/16/morgan-stanley-tips-12-upside-for-us-stocks-in-2026-here-are-3-asx-etfs-offering-exposure/,,,2026-01-19,835705e27162e616,2026-01-16,0.827,2026-01-19 20:21:39
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,'Real nightmare scenario': How Nvidia's China struggles could hurt its competitive edge,"'Real nightmare scenario': How Nvidia's China struggles could hurt its competitive edge. Nvidia's (NVDA) China business continues to face geopolitical hurdles, which could pose longer-term competitive risks for the AI chipmaker.
Ongoing US-China tensions have upended Nvidias sales in wh… [+4297 cha...",,negative,0.963,1.3,-1.247,https://finance.yahoo.com/news/real-nightmare-scenario-how-nvidias-china-struggles-could-hurt-its-competitive-edge-110011436.html,,,2026-01-19,e047ecda81442156,2026-01-16,-0.963,2026-01-19 20:21:40
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,"NVIDIA Corporation (NVDA) Faces China H200 Tariff Headwind, Yet Wolfe Stays Bullish","NVIDIA Corporation (NVDA) Faces China H200 Tariff Headwind, Yet Wolfe Stays Bullish. NVIDIA Corporation (NASDAQ:NVDA) is among the stocks with the best earnings growth for the next 5 years. On January 15, Wolfe Research maintained an Outperform rating on NVIDIA Corporation (NASDAQ:NV… [+1729 chars]",,positive,0.49,1.3,0.635,https://finance.yahoo.com/news/nvidia-corporation-nvda-faces-china-114521535.html,,,2026-01-19,062612f563cf58ba,2026-01-17,0.49,2026-01-19 20:21:40
GOOGL,Google,,,Yahoo Entertainment,newsapi,"Alphabet (GOOGL) Shares Being Down is “Just Plain Stupid,” Says Jim Cramer","Alphabet (GOOGL) Shares Being Down is “Just Plain Stupid,” Says Jim Cramer. We recently published 9 Stocks Jim Cramer Talked About.  Alphabet Inc. (NASDAQ:GOOGL) is one of the stocks on Jim Cramer talked about.
Within a year, Jim Cramer has turned increasingly optimistic an… [+1601 chars]",,negative,0.868,1.3,-1.126,https://finance.yahoo.com/news/alphabet-googl-shares-being-down-181831619.html,,,2026-01-19,924685701acf2bb5,2026-01-16,-0.868,2026-01-19 20:21:42
GOOGL,Google,,,TheStreet,newsapi,Bank of America revamps Alphabet stock after Google enters two key partnerships,"Bank of America revamps Alphabet stock after Google enters two key partnerships. Investors are taking a fresh look at Google, as new partnerships tied to its Gemini models help push the stock higher.
On Jan. 11, Google and Walmart (WMT) said they plan to roll out a new shopping … [+3961 chars]",,positive,0.865,1.3,1.122,https://www.thestreet.com/investing/stocks/bank-of-america-revamps-alphabet-stock-after-google-enters-two-key-partnerships,,,2026-01-19,5c32f665936fd4cf,2026-01-17,0.865,2026-01-19 20:21:42
GOOGL,Google,,,Yahoo Entertainment,newsapi,Jim Cramer Says “Alphabet Increasingly Looks Like the Only Winner in AI for the Moment”,"Jim Cramer Says “Alphabet Increasingly Looks Like the Only Winner in AI for the Moment”. Alphabet Inc. (NASDAQ:GOOGL) is one of the stocks on Jim Cramers radar recently. Cramer mentioned the company during the episode and said:
Hey, you want hate? Ill give you hate. All you have to do i… [+1701 cha...",,neutral,0.91,1.3,0.0,https://finance.yahoo.com/news/jim-cramer-says-alphabet-increasingly-171317205.html,,,2026-01-19,e5de001441423976,2026-01-16,0.0,2026-01-19 20:21:43
GOOGL,Google,,,CNBC,newsapi,Top Wall Street analysts are confident about these three stocks for the long term,"Top Wall Street analysts are confident about these three stocks for the long term. Signage at the Broadcom Inc. headquarters in San Jose, California, June 2, 2025.
Investors contended with bank earnings and geopolitical tensions this week, but the ongoing volatility may help uncov… [+5660 chars]",,positive,0.774,2.38,1.839,https://www.cnbc.com/2026/01/18/top-wall-street-analysts-are-confident-about-these-three-stocks-for-the-long-term.html,,,2026-01-19,5627d1e9fb69a2be,2026-01-18,0.774,2026-01-19 20:21:43
GOOGL,Google,,,The Daily Hodl,newsapi,"Billionaire George Soros Pours $644,823,000 Into Apple, Amazon and One Stock That Warren Buffett Recently Jumped Into","Billionaire George Soros Pours $644,823,000 Into Apple, Amazon and One Stock That Warren Buffett Recently Jumped Into. Billionaire investor George Soros has opened hundreds of millions of dollars in new positions in mega-cap stocks, including Apple (AAPL) and Amazon (AMZN).
A new 13F filing with th...",,neutral,0.835,1.3,0.0,https://dailyhodl.com/2026/01/17/billionaire-george-soros-pours-644823000-into-apple-amazon-and-one-stock-that-warren-buffett-recently-jumped-into/,,,2026-01-19,24faadd6100fefcd,2026-01-17,0.0,2026-01-19 20:21:43
GOOGL,Google,,,Motley Fool Australia,newsapi,Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure,"Morgan Stanley tips 12% upside for US stocks in 2026. Here are 3 ASX ETFs offering exposure. US stocks have been on an amazing trajectory for three years, and top broker Morgan Stanley thinks there is more growth to come. 
In its 2026 investment outlook, Morgan Stanley tips the S&amp;P 500 … [+2568...",,positive,0.827,1.3,1.071,https://www.fool.com.au/2026/01/16/morgan-stanley-tips-12-upside-for-us-stocks-in-2026-here-are-3-asx-etfs-offering-exposure/,,,2026-01-19,835705e27162e616,2026-01-16,0.827,2026-01-19 20:21:43
GOOGL,Google,,,Yahoo Entertainment,newsapi,Alphabet (GOOGL) Gets $350 Target From Truist as Search Momentum Holds,"Alphabet (GOOGL) Gets $350 Target From Truist as Search Momentum Holds. Alphabet Inc. (NASDAQ:GOOGL) is one of the Hot AI Stocks to Keep on Your Radar. On January 13, Truist Securities analyst Youssef Squali reiterated a Buy rating on the stock with a $350.00 price targe… [+1622 chars]",,neutral,0.797,1.3,0.0,https://finance.yahoo.com/news/alphabet-googl-gets-350-target-175244828.html,,,2026-01-19,843fe0185dad67cc,2026-01-17,0.0,2026-01-19 20:21:43
